method,case_id,category,event_name,context,tags,input_local_date,input_local_time,input_zone_key,input_offset,input_utc_instant,input_recurrence,input_chars,expected_status,expected_ok,expected_local_preserved,expected_utc_derived,expected_gap_fold,expected_recurrence_ok,actual_ok,actual_local_preserved,actual_utc_derived,actual_gap_detected,actual_fold_detected,actual_recurrence_ok,actual_all_day_ok,actual_display_preserved,actual_grouping_differs,actual_zone_valid,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
zone_key_validator,C046,naive_fail_naive_dt,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,395,error,False,False,False,,,False,False,False,False,False,,,,,False,True,,False,0.001897,105,no zone key
zone_key_validator,C047,naive_fail_offset_zone,Test Conference,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-06-15,10:00:00,,-05:00,,one_time_event,429,success,False,False,False,,,False,False,False,False,False,,,,,False,True,,False,0.000948,105,no zone key
zone_key_validator,C048,naive_fail_168h,Fictional Backup Window,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,add_168_hours,417,success,True,True,True,,,True,True,True,False,False,,,,,True,True,,False,0.001824,104,zone key valid
timezone_abbreviation_caveat_detector,C001,past_instant,Example Server Log Entry,past_log_instant,"utc_good_for_past_instant,aware_datetime",,,UTC,,2023-06-15T14:30:00+00:00,one_time_event,430,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001874,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C002,future_local,Example Standup,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-05,09:30:00,America/New_York,,,one_time_event,427,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001074,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C003,future_utc_only,Test Conference,future_human_schedule,utc_only_loses_context,2026-11-12,10:00:00,Europe/Paris,,2026-11-12T09:00:00+00:00,one_time_event,432,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001311,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C004,future_local_preserved,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-09-20,02:00:00,America/Los_Angeles,,,one_time_event,448,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000978,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C005,offset_only,Toy Store Opening,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-08-15,11:00:00,,-05:00,,one_time_event,420,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001218,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C006,recurring_dst_spring,Demo Office Hours,recurring_meeting,"weekly_dst,recurrence_not_duration",2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,438,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000918,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C007,recurring_dst_fall,Synthetic Reminder,recurring_meeting,"weekly_dst,recurrence_not_duration,fold_time",2026-11-02,09:00:00,America/New_York,,,weekly_same_local_time,445,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.00084,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C008,recurrence_duration_vs_calendar,Example Standup,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,433,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000856,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C009,dst_gap,Test Conference,future_human_schedule,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,430,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000797,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C010,dst_fold,Fictional Backup Window,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,441,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000882,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C011,dst_fold_ambig,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed",2026-11-01,01:15:00,America/New_York,,,one_time_event,417,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000859,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C012,all_day_date,Demo Office Hours,all_day_event,"all_day_date,date_not_instant",2026-07-04,,,,,all_day_date,392,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.00162,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C013,all_day_bad_range,Synthetic Reminder,all_day_event,"bad_end_of_day,date_not_instant",2026-07-04,00:00:00,America/New_York,,,all_day_date,419,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000913,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C014,birthday_date_only,Example Birthday,all_day_event,"date_not_instant,all_day_date",1990-05-15,,,,,all_day_date,397,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000835,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C015,midnight_boundary,Example Standup,display_grouping,"midnight_boundary,sorting_grouping_caveat",2026-06-01,00:15:00,Asia/Tokyo,,,one_time_event,425,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001188,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C016,lunch_local,Test Conference,future_human_schedule,"future_local_intent,zone_id_preserved",2026-06-10,12:00:00,Europe/Paris,,,one_time_event,422,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.00186,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C017,global_webinar,Fictional Webinar,future_human_schedule,"zone_id_preserved,aware_datetime",2026-09-01,15:00:00,UTC,,,one_time_event,413,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000973,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C018,floating_reminder,Toy Reminder,floating_reminder,"future_local_intent,business_rule_needed",2026-08-20,07:00:00,,,,one_time_event,415,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000861,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C019,travel_reminder,Demo Office Hours,travel_caveat,"future_local_intent,business_rule_needed",2026-10-10,07:00:00,America/New_York,,,one_time_event,427,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000909,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C020,backup_gap,Fictional Backup Window,backup_job,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:15:00,America/Los_Angeles,,,one_time_event,433,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000802,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C021,maintenance_fold,Synthetic Reminder,backup_job,"fold_time,fold_policy_needed",2026-11-01,01:45:00,America/Los_Angeles,,,one_time_event,412,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000958,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C022,half_hour_offset,Example Standup,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,14:00:00,Asia/Kolkata,,,one_time_event,423,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001561,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C023,quarter_hour_offset,Test Conference,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Asia/Kathmandu,,,one_time_event,428,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001162,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C024,lord_howe,Fictional Backup Window,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Australia/Lord_Howe,,,one_time_event,431,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000936,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C025,dateline_caveat,Toy Store Opening,future_human_schedule,"zone_id_preserved,business_rule_needed",2026-06-15,12:00:00,Pacific/Apia,,,one_time_event,429,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000789,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C026,fixed_offset,Demo Office Hours,future_human_schedule,"fixed_offset_caveat,offset_only_caveat",2026-06-15,10:00:00,,+02:00,,one_time_event,421,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000763,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C027,invalid_zone,Synthetic Reminder,invalid_input,invalid_zone,2026-06-15,10:00:00,Fake/Nowhere,,,one_time_event,390,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000776,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C028,naive_negative,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,390,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000787,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C029,aware_positive,Test Conference,past_log_instant,"aware_datetime,utc_good_for_past_instant",2025-12-01,15:00:00,UTC,,2025-12-01T15:00:00+00:00,one_time_event,437,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000812,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C030,round_trip,Fictional Backup Window,past_log_instant,"aware_datetime,utc_good_for_past_instant,zone_id_preserved",2024-01-15,12:00:00,Europe/Paris,,,one_time_event,448,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000843,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C031,local_to_utc_policy,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,446,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000796,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C032,recurring_local_stable,Demo Office Hours,recurring_meeting,"recurrence_not_duration,weekly_dst",2026-02-15,09:00:00,America/New_York,,,weekly_same_local_time,440,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000797,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C033,recurring_naive_drift,Synthetic Reminder,recurring_meeting,recurrence_not_duration,2026-02-15,09:00:00,America/New_York,,,add_168_hours,418,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000804,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C034,sorting_grouping,Example Standup,display_grouping,"sorting_grouping_caveat,midnight_boundary",2026-06-01,23:30:00,Asia/Tokyo,,,one_time_event,424,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000763,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C035,same_day_viewer,Test Conference,display_grouping,sorting_grouping_caveat,2026-06-01,01:00:00,America/Los_Angeles,,,one_time_event,411,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001843,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C036,eom_recurrence,Fictional Backup Window,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,428,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001122,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C037,leap_year,Toy Store Opening,future_human_schedule,"leap_year_caveat,date_not_instant",2028-02-29,12:00:00,UTC,,,one_time_event,409,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000973,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C038,month_length,Demo Office Hours,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,420,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.00087,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C039,tz_abbrev_ambiguous,Synthetic Reminder,future_human_schedule,"timezone_abbreviation_caveat,display_loss",2026-06-15,10:00:00,America/Chicago,,,one_time_event,440,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001184,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C040,iso_offset_loses_zone,Example Standup,future_human_schedule,"offset_only_caveat,display_loss",2026-06-15,10:00:00,America/New_York,-04:00,,one_time_event,435,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001167,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C041,display_loss,Test Conference,display_grouping,display_loss,2026-06-15,10:00:00,Europe/Paris,,,one_time_event,390,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000861,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C042,local_preserved_utc_moves,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-15,09:00:00,America/New_York,,,one_time_event,448,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001512,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C043,utc_ordering_not_authority,Toy Store Opening,display_grouping,"sorting_grouping_caveat,future_local_intent",2026-09-10,14:00:00,Europe/Paris,,,one_time_event,440,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000918,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C044,business_rule_skipped,Demo Office Hours,future_human_schedule,"gap_time,business_rule_needed,fold_policy_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,446,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000879,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C045,naive_fail_gap,Synthetic Reminder,future_human_schedule,"gap_time,business_rule_needed",2026-03-08,02:20:00,America/Chicago,,,one_time_event,417,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.000798,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C046,naive_fail_naive_dt,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,395,error,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.002753,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C047,naive_fail_offset_zone,Test Conference,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-06-15,10:00:00,,-05:00,,one_time_event,429,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001946,141,abbreviations ambiguous – use IANA zone IDs
timezone_abbreviation_caveat_detector,C048,naive_fail_168h,Fictional Backup Window,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,add_168_hours,417,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.00199,141,abbreviations ambiguous – use IANA zone IDs
display_preservation_checker,C001,past_instant,Example Server Log Entry,past_log_instant,"utc_good_for_past_instant,aware_datetime",,,UTC,,2023-06-15T14:30:00+00:00,one_time_event,430,success,False,False,False,,,False,False,False,False,False,,,False,,,True,,False,0.007254,126,display lost – naive
display_preservation_checker,C002,future_local,Example Standup,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-05,09:30:00,America/New_York,,,one_time_event,427,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.016601,115,display preserved
display_preservation_checker,C003,future_utc_only,Test Conference,future_human_schedule,utc_only_loses_context,2026-11-12,10:00:00,Europe/Paris,,2026-11-12T09:00:00+00:00,one_time_event,432,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007789,115,display preserved
display_preservation_checker,C004,future_local_preserved,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-09-20,02:00:00,America/Los_Angeles,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.015847,115,display preserved
display_preservation_checker,C005,offset_only,Toy Store Opening,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-08-15,11:00:00,,-05:00,,one_time_event,420,success,False,False,True,,,False,False,True,False,False,,,False,,,True,,False,0.011371,131,display lost – offset only
display_preservation_checker,C006,recurring_dst_spring,Demo Office Hours,recurring_meeting,"weekly_dst,recurrence_not_duration",2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,438,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.022297,115,display preserved
display_preservation_checker,C007,recurring_dst_fall,Synthetic Reminder,recurring_meeting,"weekly_dst,recurrence_not_duration,fold_time",2026-11-02,09:00:00,America/New_York,,,weekly_same_local_time,445,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.008774,115,display preserved
display_preservation_checker,C008,recurrence_duration_vs_calendar,Example Standup,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,weekly_same_local_time,433,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007429,115,display preserved
display_preservation_checker,C009,dst_gap,Test Conference,future_human_schedule,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,430,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007099,115,display preserved
display_preservation_checker,C010,dst_fold,Fictional Backup Window,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,441,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.014248,115,display preserved
display_preservation_checker,C011,dst_fold_ambig,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed",2026-11-01,01:15:00,America/New_York,,,one_time_event,417,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.009852,115,display preserved
display_preservation_checker,C012,all_day_date,Demo Office Hours,all_day_event,"all_day_date,date_not_instant",2026-07-04,,,,,all_day_date,392,success,False,False,False,,,False,False,False,False,False,,,False,,,True,,False,0.004104,126,display lost – naive
display_preservation_checker,C013,all_day_bad_range,Synthetic Reminder,all_day_event,"bad_end_of_day,date_not_instant",2026-07-04,00:00:00,America/New_York,,,all_day_date,419,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007915,115,display preserved
display_preservation_checker,C014,birthday_date_only,Example Birthday,all_day_event,"date_not_instant,all_day_date",1990-05-15,,,,,all_day_date,397,success,False,False,False,,,False,False,False,False,False,,,False,,,True,,False,0.002519,126,display lost – naive
display_preservation_checker,C015,midnight_boundary,Example Standup,display_grouping,"midnight_boundary,sorting_grouping_caveat",2026-06-01,00:15:00,Asia/Tokyo,,,one_time_event,425,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007849,115,display preserved
display_preservation_checker,C016,lunch_local,Test Conference,future_human_schedule,"future_local_intent,zone_id_preserved",2026-06-10,12:00:00,Europe/Paris,,,one_time_event,422,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006799,115,display preserved
display_preservation_checker,C017,global_webinar,Fictional Webinar,future_human_schedule,"zone_id_preserved,aware_datetime",2026-09-01,15:00:00,UTC,,,one_time_event,413,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.054882,115,display preserved
display_preservation_checker,C018,floating_reminder,Toy Reminder,floating_reminder,"future_local_intent,business_rule_needed",2026-08-20,07:00:00,,,,one_time_event,415,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.012774,115,display preserved
display_preservation_checker,C019,travel_reminder,Demo Office Hours,travel_caveat,"future_local_intent,business_rule_needed",2026-10-10,07:00:00,America/New_York,,,one_time_event,427,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.010106,115,display preserved
display_preservation_checker,C020,backup_gap,Fictional Backup Window,backup_job,"gap_time,fold_policy_needed,business_rule_needed",2026-03-08,02:15:00,America/Los_Angeles,,,one_time_event,433,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007849,115,display preserved
display_preservation_checker,C021,maintenance_fold,Synthetic Reminder,backup_job,"fold_time,fold_policy_needed",2026-11-01,01:45:00,America/Los_Angeles,,,one_time_event,412,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007585,115,display preserved
display_preservation_checker,C022,half_hour_offset,Example Standup,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,14:00:00,Asia/Kolkata,,,one_time_event,423,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007153,115,display preserved
display_preservation_checker,C023,quarter_hour_offset,Test Conference,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Asia/Kathmandu,,,one_time_event,428,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006515,115,display preserved
display_preservation_checker,C024,lord_howe,Fictional Backup Window,future_human_schedule,"non_hour_offset,zone_id_preserved",2026-06-15,10:00:00,Australia/Lord_Howe,,,one_time_event,431,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006451,115,display preserved
display_preservation_checker,C025,dateline_caveat,Toy Store Opening,future_human_schedule,"zone_id_preserved,business_rule_needed",2026-06-15,12:00:00,Pacific/Apia,,,one_time_event,429,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.00665,115,display preserved
display_preservation_checker,C026,fixed_offset,Demo Office Hours,future_human_schedule,"fixed_offset_caveat,offset_only_caveat",2026-06-15,10:00:00,,+02:00,,one_time_event,421,success,False,False,True,,,False,False,True,False,False,,,False,,,True,,False,0.008102,131,display lost – offset only
display_preservation_checker,C027,invalid_zone,Synthetic Reminder,invalid_input,invalid_zone,2026-06-15,10:00:00,Fake/Nowhere,,,one_time_event,390,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.011984,115,display preserved
display_preservation_checker,C028,naive_negative,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,390,error,False,False,False,,,False,False,False,False,False,,,False,,,True,,False,0.016138,126,display lost – naive
display_preservation_checker,C029,aware_positive,Test Conference,past_log_instant,"aware_datetime,utc_good_for_past_instant",2025-12-01,15:00:00,UTC,,2025-12-01T15:00:00+00:00,one_time_event,437,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.010665,115,display preserved
display_preservation_checker,C030,round_trip,Fictional Backup Window,past_log_instant,"aware_datetime,utc_good_for_past_instant,zone_id_preserved",2024-01-15,12:00:00,Europe/Paris,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007993,115,display preserved
display_preservation_checker,C031,local_to_utc_policy,Toy Store Opening,future_human_schedule,"fold_time,fold_policy_needed,business_rule_needed",2026-11-01,01:30:00,America/New_York,,,one_time_event,446,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007243,115,display preserved
display_preservation_checker,C032,recurring_local_stable,Demo Office Hours,recurring_meeting,"recurrence_not_duration,weekly_dst",2026-02-15,09:00:00,America/New_York,,,weekly_same_local_time,440,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006981,115,display preserved
display_preservation_checker,C033,recurring_naive_drift,Synthetic Reminder,recurring_meeting,recurrence_not_duration,2026-02-15,09:00:00,America/New_York,,,add_168_hours,418,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.010214,115,display preserved
display_preservation_checker,C034,sorting_grouping,Example Standup,display_grouping,"sorting_grouping_caveat,midnight_boundary",2026-06-01,23:30:00,Asia/Tokyo,,,one_time_event,424,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006915,115,display preserved
display_preservation_checker,C035,same_day_viewer,Test Conference,display_grouping,sorting_grouping_caveat,2026-06-01,01:00:00,America/Los_Angeles,,,one_time_event,411,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.008621,115,display preserved
display_preservation_checker,C036,eom_recurrence,Fictional Backup Window,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,428,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.00711,115,display preserved
display_preservation_checker,C037,leap_year,Toy Store Opening,future_human_schedule,"leap_year_caveat,date_not_instant",2028-02-29,12:00:00,UTC,,,one_time_event,409,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007053,115,display preserved
display_preservation_checker,C038,month_length,Demo Office Hours,recurring_meeting,"month_length_caveat,recurrence_not_duration",2026-01-31,10:00:00,UTC,,,month_end_caveat,420,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006647,115,display preserved
display_preservation_checker,C039,tz_abbrev_ambiguous,Synthetic Reminder,future_human_schedule,"timezone_abbreviation_caveat,display_loss",2026-06-15,10:00:00,America/Chicago,,,one_time_event,440,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.012062,115,display preserved
display_preservation_checker,C040,iso_offset_loses_zone,Example Standup,future_human_schedule,"offset_only_caveat,display_loss",2026-06-15,10:00:00,America/New_York,-04:00,,one_time_event,435,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.008032,115,display preserved
display_preservation_checker,C041,display_loss,Test Conference,display_grouping,display_loss,2026-06-15,10:00:00,Europe/Paris,,,one_time_event,390,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007128,115,display preserved
display_preservation_checker,C042,local_preserved_utc_moves,Fictional Backup Window,future_human_schedule,"future_local_intent,zone_id_preserved",2026-10-15,09:00:00,America/New_York,,,one_time_event,448,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006817,115,display preserved
display_preservation_checker,C043,utc_ordering_not_authority,Toy Store Opening,display_grouping,"sorting_grouping_caveat,future_local_intent",2026-09-10,14:00:00,Europe/Paris,,,one_time_event,440,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007029,115,display preserved
display_preservation_checker,C044,business_rule_skipped,Demo Office Hours,future_human_schedule,"gap_time,business_rule_needed,fold_policy_needed",2026-03-08,02:30:00,America/New_York,,,one_time_event,446,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.006483,115,display preserved
display_preservation_checker,C045,naive_fail_gap,Synthetic Reminder,future_human_schedule,"gap_time,business_rule_needed",2026-03-08,02:20:00,America/Chicago,,,one_time_event,417,error,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007109,115,display preserved
display_preservation_checker,C046,naive_fail_naive_dt,Example Standup,invalid_input,naive_datetime_negative,2026-06-15,10:00:00,,,,one_time_event,395,error,False,False,False,,,False,False,False,False,False,,,False,,,True,,False,0.008062,126,display lost – naive
display_preservation_checker,C047,naive_fail_offset_zone,Test Conference,future_human_schedule,"offset_only_caveat,fixed_offset_caveat",2026-06-15,10:00:00,,-05:00,,one_time_event,429,success,False,False,True,,,False,False,True,False,False,,,False,,,True,,False,0.007663,131,display lost – offset only
display_preservation_checker,C048,naive_fail_168h,Fictional Backup Window,recurring_meeting,recurrence_not_duration,2026-03-09,09:00:00,America/New_York,,,add_168_hours,417,success,True,True,False,,,True,True,False,False,False,,,True,,,True,,False,0.007091,115,display preserved
deliver_no_external_truth_marker,C001,past_instant,Example Server Log Entry,past_log_instant,"utc_good_for_past_instant,aware_datetime",,,UTC,,2023-06-15T14:30:00+00:00,one_time_event,430,success,True,True,True,,,True,True,True,False,False,,,,,,True,,False,0.001788,183,future law / production scheduling / compliance NOT tested – toy lab only
